count,hate_speech,offensive_language,neither,class,tweet,clean_text
3,0,0,3,2,RT @Talkmaster: People who would vote for Charlie Crist and Michelle Nunn are why our founders did NOT put a right to vote in our Constitut&#8230;,people vote charlie crist michelle nunn founder do right vote constitut
3,2,1,0,0,RT @TankTopshotta: A real nigga gone teach his bitch the game not run it on her &#128582;&#128130;&#128520;,real nigga go teach bitch game run
3,0,2,1,1,RT @TaraTalksMONEY: Tuh! RT @VSamone: When u plan on going to a party and u don't and u gone on Twitter da next day &amp; see dat that hoe did &#8230;,tuh u plan go party u dont u go twitter da day amp dat hoe do
3,0,3,0,1,RT @TarikuSalim: I'd get a girlfriend if I had hoes tho. Lmaoo.,id girlfriend hoe tho. lmaoo.
3,0,3,0,1,RT @TasteMyGayness: Sharing is not caring .... Back tf up bitch,share care .... tf bitch
3,0,3,0,1,RT @TasteMyGayness: That moment the pussy too good &amp; u gotta slow that stroke down! https://t.co/R4fLDz5SiN,moment pussy good amp u gotta slow stroke httpst.cor4fldz5sin
3,0,3,0,1,RT @Taste_My_Lips57 Say dat shit again RT @ThoughtsOfRandy: Bad bitches hate broke niggaz. + but you knew that already..,say dat shit bad bitch hate break niggaz. know already..
3,0,3,0,1,RT @Taste_SweetTay: This bitch just blew my high &#128514;&#128514;&#128514;&#128514;&#128514;,bitch just blow high
3,0,3,0,1,"RT @TattedBrunetteX: Can I get a ""fuck you"" to these bitches from all of my niggas who don't love hoes, they get no dough.",fuck bitch niggas dont love hoe dough.
3,1,2,0,1,"RT @TattedPapiChulo: Females nowadays don't like to do anything freaky, because you niggas gossip about it like bitches",females nowadays dont like freaky niggas gossip like bitch
3,0,3,0,1,RT @TattedPapiChulo: Having a real bitch by your side and holding it down for you is a blessing &#128591; For Real.,have real bitch hold bless real.
3,0,3,0,1,RT @TattedUp_Tre: &#8220;@Blaxxxican: Early bird gets the dick&#127770;&#8221; &#128514;&#128514;&#128514;,early bird get dick
3,0,3,0,1,"RT @TaughtYouWell: Boobs boobs boobs boobs lotta boobs
Man I make the baddest bitches send me nudes &#128525;&#128539; http://t.co/6tzYXgvqZv",boob boob boob boob lotta boob man make baddest bitch send nudes httpt.co6tzyxgvqzv
3,0,3,0,1,RT @TaurusIsMagic: #Taurus's are the first to congratulate this years hoes for being smarter than last years hoes. You know who you are.,tauruss congratulate years hoe smarter years hoes. know are.
3,0,0,3,2,"RT @TayTheBADDIE: Never discuss cheese with a rat , talk bread with a bird , or make moves with a snake &#128175;&#128076;",discuss cheese rat talk bread bird make move snake
3,0,3,0,1,"RT @TayWest: When hoes call other hoes ""hoes"" http://t.co/39yoPnqqau",hoe hoe hoe httpt.co39yopnqqau
3,0,3,0,1,RT @TaylorGrisbhy: Nothing is wrong wit staying down here to work at the plant.These little minded bitches need 2 fuckin stop being judgmen&#8230;,wrong wit stay work plant.these little mind bitch need fuckin stop judgmen
3,0,3,0,1,RT @Taylor_1017: Get this bitch out of my house,bitch house
3,1,2,0,1,RT @Taylor_1017: Thanks for ignoring me faggots. I'm locked outside @A_Mitchellll13 @10Longdong,thank ignore faggots. im lock outside
3,0,2,1,1,"RT @TazheAdorn: Yall ladies ever have on a tank top or something . . &amp; like one of your nips was just chilling outside the shirt, and you d&#8230;",yall ladies tank . . amp like nip just chill outside shirt d
3,0,2,1,1,"RT @TbhMoose: a girl tweeted ""you might be ghetto if u bring food from outside into the movies""

no u might be stupid if u pay 4.99 for a b&#8230;",girl tweet ghetto u bring food outside movies u stupid u pay b
6,1,5,0,1,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",suppose man don t bitch.
3,0,3,0,1,"RT @TeamBoosieBoo: No officer I wasn't drunk driving, I was swerving on them hoes.",officer wasnt drink drive swerve hoes.
3,0,0,3,2,RT @TeamGladney: Did the Yankees make the playoffs and properly honor Jeter? RT @80sbaby4life: Orioles win?,do yankees make playoffs properly honor jeter orioles win
3,0,3,0,1,RT @Teamadeezy: Niggas is hoes 2,niggas hoe
3,2,1,0,0,RT @Tease: RT or you're a fag. http://t.co/4Ol82rdeqX,youre fag. httpt.co4ol82rdeqx
6,0,0,6,2,RT @TedNugent: Gun control talks with gunrunning Eric Holder on board. We r the planet of the apes,gun control talk gunrunning eric holder board. r planet ape
3,0,3,0,1,RT @TedOfficialPage: Your opinion is irrelevant because you are a cunt,opinion irrelevant cunt
3,0,3,0,1,"RT @TedOfficialPage: guy: send me a pic of your pussy Girl: ok *sends pic of pussy*guy: HOLY SHIT, WHAT DAFUQ I WANTED TO SEE THE CAT!!!",guy send pic pussy girl ok send pic pussyguy holy shit dafuq want cat
3,0,3,0,1,RT @TeddyDelJones: Side hoes always winning,hoe win
3,0,3,0,1,RT @Tee_Affiliated: I'm that type of bitch to tell you I'm on my way knowing I just got in the shower,im type bitch tell im way know just get shower
6,0,6,0,1,RT @TeeeeRenee: bitches b tweeting everything they see to b Relavent &#128514;&#128514;&#128514; its really sad &#128563;,bitch b tweet b relavent really sad
3,0,3,0,1,"RT @TehDucKii: if my tweets ever offended you:
1.) im sorry
2.) it won't happen again
3.) 1 &amp; 2 are lies
4.) you're a fucking pussy",tweet offend . im sorry . wont happen . amp lie . youre fuck pussy
3,0,3,0,1,"RT @TerrorFranchise: ""I'm turning over a new leaf! No more drama and CoD for me!""
Is still a faggot.
#JustBigEThings",im turn new leaf drama cod faggot. justbigethings
3,0,3,0,1,RT @TerryWigley_: @wagggggie iPhone 5 bitch,iphone bitch
3,0,3,0,1,RT @TerryWigley_: Go fish bitch http://t.co/8xytlSF0Vt,fish bitch httpt.co8xytlsf0vt
9,4,5,0,1,RT @TerryisBetter: What faggot complained about stretch marks?!? My nigga them shits taste like the swirls on cinnamon toast crunch http://&#8230;,faggot complain stretch mark nigga shit taste like swirl cinnamon toast crunch http
3,0,3,0,1,RT @TerryisBetter: if I fav your pic that means Dm me hoe,fav pic mean dm hoe
3,0,3,0,1,"RT @TevGonzalez: ""@Log_Popz: If you love her hide your bitch so you keep shorty""",love hide bitch shorty
3,0,3,0,1,RT @TevGonzalez: You win some and lose some long as you get it on you aint a bitch.,win lose long aint bitch.
3,0,3,0,1,RT @TexasHickspanic: Hey you!! Acting like a saint on twitter.. we think you're fucking weird you prude bitch.,hey act like saint twitter.. think youre fuck weird prude bitch.
3,0,3,0,1,RT @ThaReal_Elijah: Real niggah over here&#128175;&#128520;,real niggah
3,1,2,0,1,"RT @ThaReal_Elijah: Used to be with 50 niggas, 20 of em got murked, 20 of em turned pussy, the other 10 put in work",use niggas em get murk em turn pussy work
3,0,3,0,1,"RT @ThaStonerNation: ""You smell like Weed..."" and bitch you smell like sober.",smell like weed... bitch smell like sober.
3,1,2,0,1,RT @ThadIsReal: Ladies If a nigga always wanna go out and party every weekend . He basically side hoe shopping,ladies nigga wanna party weekend . basically hoe shop
3,0,3,0,1,"RT @Thad_CastIe: A MILF is a sexy ass mom over 35. If you're 20, you're just a bitch with a baby.",milf sexy ass mom . youre youre just bitch baby.
3,0,3,0,1,"RT @Thad_CastIe: Regrets are for pussies. Shit happens, deal with it",regret pussies. shit happen deal
3,0,3,0,1,"RT @Thaddiemac: light skin bitches cheat on their man, dark skin bitches squirt bike chain oil, latinas will cut your dick off, &amp; white gir&#8230;",light skin bitch cheat man dark skin bitch squirt bike chain oil latinas cut dick amp white gir
3,0,0,3,2,RT @That1guyJeff: RT @rebeccaisfresh: carrot cake is trash. too sweet. http://t.co/rxrowJMbW0,carrot cake trash. sweet. httpt.corxrowjmbw0
3,2,1,0,0,"RT @ThatBajanKidd: #NeverAskABlackPerson if her hair is hers . she will hit you with a ""bitch i bought it , so it's mine"" .",neveraskablackperson hair . hit bitch buy .
3,0,3,0,1,RT @ThatBoyACE71: Most black hoes at prom looked like http://t.co/FYZ1bPWXGw,black hoe prom look like httpt.cofyz1bpwxgw
3,0,3,0,1,RT @ThatBoyACE71: Vonte not tweeting like a bitch finally,vonte tweet like bitch finally
3,0,2,1,1,RT @ThatBoyAdo: @tonykivarkis @Atoma87 lmao y'all some fags http://t.co/MN0TF3dgo7,lmao yall fag httpt.comn0tf3dgo7
3,0,3,0,1,"RT @ThatDamnHAM: #LRT exactly. Announcing that you could be a piece of pussy for a couple hours, then irrelevant after that? Nothing cute a&#8230;",lrt exactly. announce piece pussy couple hours irrelevant cute
3,0,3,0,1,RT @ThatDamnHAM: @NapturallyDev @HeyJaiiiii @_halfCRAZY610 lol bitch you've put lotion on my butt &amp; orajel in my mouth. You'd paint my toes&#8230;,lol bitch youve lotion butt amp orajel mouth. youd paint toe
3,0,3,0,1,RT @ThatDamnHAM: Otw to DC. Hopefully I'll see my best bitch @NapturallyDev. That would make my day.,otw dc. hopefully ill best bitch . make day.
3,0,3,0,1,RT @ThatGuyBryant28: Still the greatest tweet ever. RT @DJZeeti bitches run on emotion not logic .. a bitch will say 1+1=3 if the number ...,greatest tweet ever. bitch run emotion logic .. bitch say number ...
3,0,3,0,1,"RT @ThatIrvNation: @Satisfied_x fuck you bitch, if I said it was, it was",fuck bitch say
3,0,2,1,1,"RT @ThatKevinSmith: Via @JenSchwalbach ""Eat ice KevinSmith"" If I'm eating anything tonight, woman? It's pity-pussy. Make it better in a ...",eat ice kevinsmith im eat tonight woman pity pussy. make better ...
3,0,2,1,1,RT @ThatKidJony: I'm trying to pass my nigguh. http://t.co/xwD8jPpLmH,im try pass nigguh. httpt.coxwd8jpplmh
3,0,3,0,1,RT @ThatNiggaKeek: remember in a relationship.. her friends are NOT yours.. &#128581; they'll let her be a hoe...,remember relationship.. friends yours.. theyll let hoe...
3,0,3,0,1,RT @ThatSlutAdrian: @WaldoKillz3 Lol someone fucking yo bitch?,lol fuck yo bitch
3,0,3,0,1,RT @ThatSlutAdrian: i'll be that bitch today,ill bitch today
3,0,3,0,1,RT @ThatTrillLife_: @x_NWTS bitch you got me I trouble I love you too .. Take your drunk ass to sleept,bitch get trouble love .. drink ass sleept
3,0,0,3,2,"RT @Thatindianbruh: Rise of the planet of the apes doin a musical???

http://t.co/9ZxzlHti2M",rise planet ape doin musical httpt.co9zxzlhti2m
3,0,3,0,1,RT @Thatindianbruh: There&#8217;s a bitch on twitter with 50k followers but she drive this. http://t.co/m4AKVZ4JgD,s bitch twitter 50k followers drive this. httpt.com4akvz4jgd
3,0,3,0,1,RT @ThatsComplex: Hate shit like this bitch can't make a decent meal but can take a hell of a thirst trap http://t.co/uHaON0TJDw&#8221;,hate shit like bitch make decent meal hell thirst trap httpt.couhaon0tjdw
3,0,1,2,2,RT @ThatsFoodPorn: Oreo Donut http://t.co/obytemi3Ed,oreo donut httpt.coobytemi3ed
3,0,3,0,1,RT @ThatsJuuja: These bitches be pretty &amp; stupid,bitch pretty amp stupid
3,0,3,0,1,"RT @ThatsSoRyannn: &#8220;@zzachbarness: ""IBS"" irritable bitch syndrome.&#8221; I have this",ibs irritable bitch syndrome.
3,2,0,1,0,RT @TheAfricanSiren: Automatically suspicious of white folk who try too hard to show they like us darkies.,automatically suspicious white folk try hard like darkies.
3,0,3,0,1,"RT @TheAlexP: Yelled out ""come on bitch!"" At myself, by myself, lifting weights as motivation...thanks guys, you always have my back.",yell come bitch lift weight motivation...thanks guy back.
3,0,2,1,1,"RT @TheAsaCrawford: You shoulda learned how to bake, cuz bitches love cake",shoulda learn bake cuz bitch love cake
3,0,0,3,2,"RT @TheAtlantic: Meanwhile, in Canada: A monkey in a winter coat escapes in an IKEA http://t.co/Q9YUYVEl via @TheAtlanticWire",canada monkey winter coat escape ikea httpt.coq9yuyvel
3,0,3,0,1,RT @TheBOMBshellll: @vivalaleexx you a bitch!,bitch
3,0,3,0,1,"RT @TheBOMBshellll: Too many faithful girls are single, and too many hoes are taken.&#128581;",faithful girls single hoe taken.
3,0,0,3,2,"RT @TheBananaFacts: wiz khalifas's song ""black and yellow"" is a beautiful song about a bruised banana",wiz khalifass song black yellow beautiful song bruise banana
3,0,3,0,1,RT @TheBardockObama: People downloading time hop to be reminded they were faggots a year ago too,people download time hop remind faggot year ago
3,0,3,0,1,RT @TheBardockObama: Yea but who gets more bitches grandma,yea get bitch grandma
3,0,3,0,1,RT @TheBloodShow: Girls really made being a hoe kool on Twitter,girls really hoe kool twitter
3,0,3,0,1,"RT @TheBloodShow: I hate typing something so detailed &amp; somebody respond with ""huh?"" bitch I'm Finna type the same thing twice dumb bitch",hate type detail amp somebody respond huh bitch im finna type thing twice dumb bitch
3,1,2,0,1,RT @TheBloodShow: Ugly hoes be the loudest .. u need to duck off &amp; hide yourself frfr,ugly hoe loudest .. u need duck amp hide frfr
3,0,3,0,1,RT @TheBloodShow: Why all these hoes be wearin flowers around they head. I hope a bee Sting they ASS,hoe wearin flower head. hope bee sting ass
3,0,3,0,1,RT @TheBossUnicorn_: I'm a crazy bitch.. fml,im crazy bitch.. fml
3,1,2,0,1,RT @TheCELEBrittany: - These porn hoes moan at EVERYTHING !!! &#128553;&#128555;&#128553; A nigga unbutton her shirt she moaning like stfu,porn hoe moan nigga unbutton shirt moan like stfu
3,0,0,3,2,"RT @TheCheapOne: What you see is what you get! I'm a guy with a love of adventure and a need for speed, Charlie Brown!",im guy love adventure need speed charlie brown
3,2,1,0,0,RT @TheChrisCates: Look at this faggot http://t.co/db7SIri8qg,look faggot httpt.codb7siri8qg
3,0,3,0,1,"RT @TheCockiestMan: ""She's really nice when you get to know her!"" = She's a bitch but you'll get used to it.",shes really nice know shes bitch youll use it.
3,0,2,1,1,RT @TheCockiestMan: Do I have time for these hoes? http://t.co/OHKWCg9ldW,time hoe httpt.coohkwcg9ldw
3,0,0,3,2,RT @TheComedyHumor: When I make a paper ball in the trash can http://t.co/mOxmRsOOv9,make paper ball trash httpt.comoxmrsoov9
3,0,3,0,1,RT @TheCommonCock: Rt if you killed a bitch with your dick,kill bitch dick
3,0,0,3,2,RT @TheDiLLon1: Y'all not gonna trash Spirit airlines. I travel w/ them all the time. They even let me fly the plane 4 times. They don't mi&#8230;,yall gonna trash spirit airlines. travel w time. let fly plane times. dont mi
3,0,2,1,1,"RT @TheDickUno: I hate seeing people bitch about their lives. I haven't even tried the Taco Bell breakfast, man, you don't have it this har&#8230;",hate see people bitch lives. havent try taco bell breakfast man dont har
3,0,3,0,1,RT @TheDouch3: All the kickers in college football trash like y'all can't even make 20 yard field goals....u got one fucking job,kickers college football trash like yall make yard field goals....u get fuck job
3,0,3,0,1,"RT @TheDouch3: Bitches tweeting ""relationship goals"" w/no man, job, or real desire to stop being a hoe or partying every weekend. Jus a iPh&#8230;",bitch tweet relationship goals wno man job real desire stop hoe party weekend. jus iph
6,0,4,2,1,"RT @TheDouch3: Most overused hoe excuses
1. It's just lyrics
2. My friends party so I party 
3. Men do it too
4. And vice versa
5. I was yo&#8230;",overuse hoe excuse . just lyric . friends party party . men . vice versa . yo
3,0,3,0,1,RT @TheDouch3: Stay safe and remember if u a girl and u on ur period don't go to a party and&#8230;..bitch jus stay home u gross as shit,stay safe remember u girl u ur period dont party ..bitch jus stay home u gross shit
3,1,2,0,1,RT @TheDouch3: Tweeting about ur boyfriend won't get him off Xbox live that nigga gotta 24 kill streak rn bitch shut up,tweet ur boyfriend wont xbox live nigga gotta kill streak rn bitch shut
3,0,1,2,2,RT @TheDouch3: Why would u let ur girl even go to a party without u thats retarded lol u must want to get cheated on,u let ur girl party u thats retard lol u want cheat
3,0,3,0,1,"RT @TheDrugTribe: New Years resolution: smoke more weed, make more money, fuck more bitches",new years resolution smoke weed make money fuck bitch
3,0,3,0,1,RT @TheDrugTribe: mary isn't a backstabbing bitch that lies and deceives me,mary isnt backstabbing bitch lie deceive
3,0,1,2,2,"RT @TheDrunkStory: ""My bro made out with an ugly chick at a festival while drunk so now he's known as Larry bird because he hits ""threes"""" &#8230;",bro ugly chick festival drink hes know larry bird hit threes
6,0,6,0,1,"RT @TheDrunkStory: ""My girlfriend cheated on me so I dumped her. I'm dating her mom now so now that bitch is my step daughter."" - Texas Tec&#8230;",girlfriend cheat dump her. im date mom bitch step daughter. texas tec
3,0,0,3,2,"RT @TheEagleFazi: Almost 83% of children in Balochistan have never been to school, followed by 80% in Sindh, 75% in KP and 60% in Punjab. #&#8230;",children balochistan school follow sindh kp punjab.
3,0,0,3,2,"RT @TheFactsBook: Twitter has a bird as its logo, that&#8217;s why when you join you&#8217;re an egg, and your home button is a birdhouse. Why am I ...",twitter bird logo s join egg home button birdhouse. ...
3,0,3,0,1,"RT @TheFakeESPN: Johnny Manziel&#8217;s bye-week stat line:

Bud Light Platinums: 23 | Shots of Patron: 8 | Side bitches: 5 | Fucks given: 0",johnny manziel s bye week stat line bud light platinums shots patron bitch fuck give
4,0,1,3,2,RT @TheFakeESPN: Red Hot Chili Peppers with the longest nip-slip in Super Bowl Half Time Show history.,red hot chili pepper longest nip slip super bowl half time history.
3,0,3,0,1,RT @TheFakeESPN: Rutgers terminated Mike Rice's contract by repeatedly calling it a cunt while hurling balls at it until it finally kill ...,rutgers terminate mike rice contract repeatedly call cunt hurl ball finally kill ...
3,0,3,0,1,RT @TheFatKidJames: @Von_VonRichter Bro fuck you for leaving! Lol no but have a great time up there and don't forgot about the bros back ho&#8230;,bro fuck leave lol great time dont forget bros ho
3,0,3,0,1,RT @TheFitGawd: &#8220;I don&#8217;t know why these bitches laughing. You not even funny my nigga&#8221; http://t.co/0IdY5oSkrf,don t know bitch laughing. funny nigga httpt.co0idy5oskrf
3,0,0,3,2,RT @TheFoodBibIe: Deep Fried Oreos http://t.co/quDw3wqD7r,deep fry oreos httpt.coqudw3wqd7r
3,0,3,0,1,RT @TheFunnyTeens: When someone tells me I should stop being a bitch http://t.co/LTR4gi5mUv,tell stop bitch httpt.coltr4gi5muv
3,0,0,3,2,RT @TheFunnyVines: Crazy bird https://t.co/XuvE34qenH,crazy bird httpst.coxuve34qenh
6,0,6,0,1,"RT @TheGoodGodAbove: Victoria&#8217;s real secret?
Five nipples and a sideways vagina.",victoria s real secret nipples sideways vagina.
3,0,3,0,1,RT @TheGoogleFactz: Cheating and having hoes gets old. Everyone should want to reach a point where they're mature enough to stay faithful &amp;&#8230;,cheat have hoe get old. want reach point theyre mature stay faithful amp
3,0,3,0,1,"RT @TheHangingWire: don't EVER be ashamed of who you are. 

unless you a hoe... 

then be ashamed bitch.",dont ashamed are. unless hoe... ashamed bitch.
3,0,3,0,1,RT @TheHolyKuran: Bitches eyebrows be 5% hair and 95% makeup talkin bout &#8220;eyebrows on fleek&#8221; smh sit down before i lick my thumb hoe,bitch eyebrows hair makeup talkin bout eyebrows fleek smh sit lick thumb hoe
3,0,3,0,1,RT @TheHolyKuran: When you drop all your hoes for your girl and she say she dont want a relationship http://t.co/GuZXabJiXj,drop hoe girl say dont want relationship httpt.coguzxabjixj
3,0,3,0,1,"RT @TheJoeySwoll: Don't be with a ""bad bitch"" that just looks good. Find a GOOD WOMAN that tells you when you're slippin and pushes you to&#8230;",dont bad bitch just look good. good woman tell youre slippin push
3,0,3,0,1,RT @TheKingScottyD: Side niggas get pussy and main niggas get arguments,niggas pussy main niggas arguments
3,0,3,0,1,RT @TheKitchensHeat: Don't beef over no bitch..,dont beef bitch..
6,0,6,0,1,RT @TheKizzler: make today yo bitch,make today yo bitch
3,0,3,0,1,RT @TheKyleHardy: Serving size is Latin for you&#8217;re a little bitch,serve size latin little bitch
3,0,3,0,1,RT @TheLittleFella_: @OLE_VertyBstard @savage_life091 bitch should've got out of her yard,bitch shouldve get yard
3,0,3,0,1,RT @TheLittleFella_: How's it taste mothafucker? Mmmhmmm bitch!,hows taste mothafucker mmmhmmm bitch
3,0,3,0,1,RT @TheLittleFella_: S/O to @thereal_EMandM for his shitty fuzzy hat. Made sure he wasn't getting laid lmfao,shitty fuzzy hat. sure wasnt get lay lmfao
6,0,0,6,2,RT @TheMattEspinosa: She literally just put the whole trash bag on lmfao http://t.co/YiERskYrfc,literally just trash bag lmfao httpt.coyierskyrfc
3,0,3,0,1,RT @TheMav41: Now a days people find the littlest and dumbest things to bitch about. It's pathetic.,days people littlest dumbest things bitch about. pathetic.
3,0,3,0,1,RT @TheMav41: The price is wrong bitch.,price wrong bitch.
3,0,0,3,2,"RT @TheMichaelRock: *answers phone*

Coworker: There's a dead bird outside.

Me: Wanna split it?

CW: What?

Me: Sorry, finders keepers, ri&#8230;",answer phone coworker theres dead bird outside. wanna split cw sorry finders keepers ri
3,0,2,1,1,"RT @TheNaimaW: If a dude seems flighty then he probably is, so just nip it in the bud.",dude flighty probably just nip bud.
3,0,3,0,1,RT @TheNotoriousD_: like fuccck man why yall bitches wearing wigs to school ?,like fuccck man yall bitch wear wigs school
3,0,3,0,1,RT @TheNudesGod: It kills me when Bitches think that just BC they got a low body count that they not a hoe,kill bitch think just bc get low body count hoe
3,1,2,0,1,RT @TheNudesGod: Real nigga rules: If u drop the blunt u gotta pass that bitch. U don't even get to hit it,real nigga rule u drop blunt u gotta pass bitch. u dont hit
3,1,2,0,1,RT @TheNudesGod: when my girl don't text me back I just tweet. I don't text other bitches Bc I don't want her texting other niggas when I d&#8230;,girl dont text just tweet. dont text bitch bc dont want texting niggas d
3,0,3,0,1,"RT @TheOneMiss_Luu: ""@ryrystine: Aye everyone buy some bombass brownies tomorrow from my wigga @JacklynAnnn"" They don't contain marijuana b&#8230;",aye buy bombass brownies tomorrow wigga dont contain marijuana b
3,0,0,3,2,"RT @TheOneTrueDisco: A list of mythical creatures:
Jackelope
Phoenix 
Griffin
Fairy
Unicorn
Pegasus 
A woman that knows where she wants to &#8230;",list mythical creatures jackelope phoenix griffin fairy unicorn pegasus woman know want
3,1,2,0,1,"RT @TheOnlyReed: I know ya friends tellin u, leave me for good, but fuck them hating ass hoes babe",know ya friends tellin u leave good fuck hat ass hoe babe
3,2,0,1,0,"RT @TheOnlyReed: IDC what phone u got, lol silly nigger",idc phone u get lol silly nigger
3,0,3,0,1,"RT @TheOnlyReed: If u looked good in highschool and wack now, I know that pussy been thru some shit",u look good highschool wack know pussy shit
3,0,3,0,1,"RT @TheOnlyReed: Lmaooooooo ain't fuckin no bitch with doo Doo in her butt while I'm foreplaying, THE FUCK",lmaooooooo aint fuckin bitch doo doo butt im foreplaying fuck
3,0,3,0,1,"RT @TheOnlyReed: My daughter hate the Freddy Krueger mask I got at the crib, wheneva she act up, I put that bitch on for the NITE",daughter hate freddy krueger mask get crib wheneva act bitch nite
3,0,3,0,1,RT @TheOnlyReed: Pete carroll prolly got the hoes lined up for his players after the game bruh,pete carroll prolly get hoe line players game bruh
3,0,3,0,1,"RT @TheOnlyReed: Sooner or later ya pussy gon tell
Me the truth, let's hope it's not while I'm in it, cause Ima kill u",sooner later ya pussy gon tell truth let hope im cause ima kill u
3,0,3,0,1,RT @TheOnlyReed: Warm that pussy up,warm pussy
3,0,3,0,1,"RT @TheOrangeCone: That rocket blowing up reminds me of that time in college when I blew a tranny. But in my defense, I was drunk. Both tim&#8230;",rocket blow remind time college blow tranny. defense drunk. tim
3,0,0,3,2,RT @TheOrlandoJones: Funny how people who take their fantasy sports leagues very seriously are celebrated while those who play D&amp;D are mock&#8230;,funny people fantasy sport league seriously celebrate play dampd mock
3,0,3,0,1,"RT @ThePartyCodes: If my jokes offend you: 

1. I'm sorry 
2. It won't happen again 
3. 1 &amp; 2 are lies 
4. You're a pussy",joke offend . im sorry . wont happen . amp lie . youre pussy
3,0,3,0,1,RT @ThePlanetVenus_: I'm obviously Morello from OITNB cause crazy and jealous bitch.,im obviously morello oitnb cause crazy jealous bitch.
3,0,1,2,2,RT @ThePoke: This crow in Aberdeen just won at photobombing (pic by Steve Black] - via @DailyMirror http://t.co/qDcLxyjOCt,crow aberdeen just win photobombing pic steve black httpt.coqdclxyjoct
3,0,3,0,1,"RT @ThePrincePerez: Messi's like ""I'm back bitches &#128527;&#128076;"" lmao &#128514;&#128514;&#128514;",messis like im bitch lmao
3,0,3,0,1,RT @TheRaceDraft: Karate bitch https://t.co/UtEUTZkjOk,karate bitch httpst.couteutzkjok
3,1,2,0,1,"RT @TheRainbowGirlz: I'm not saying she's a slut, but her favorite shade of lipstick is pussy.",im say shes slut favorite shade lipstick pussy.
6,0,5,1,1,"RT @TheRealCoolie: How many hoes do I have ?

&#12288; Z
&#12288;&#12288; E
&#12288;&#12288;&#12288; R
&#12288;&#12288;&#12288;&#12288; O
&#12288;&#12288;&#12288;&#12288;&#12288;o
&#12288;&#12288;&#12288;&#12288;&#12288; o
&#12288;&#12288;&#12288;&#12288;&#12288;o
&#12288;&#12288;&#12288;&#12288; &#12290;
&#12288;&#12288;&#12288; &#12290;
&#12288;&#12288;&#12288;.
&#12288;&#12288;&#12288;.",hoe z e r o o o o . .
3,0,3,0,1,RT @TheRealHoneyMoe: I don't care about bitches. Hoes be into it with they damn self&#128553;&#128175;,dont care bitches. hoe damn self
3,0,3,0,1,RT @TheRealIceTre: Finna hit this bitch with a handful of salt http://t.co/uaBiQvI6a6,finna hit bitch handful salt httpt.couabiqvi6a6
3,0,2,1,1,"RT @TheRealIceTre: bae: ""come over""

me: ""i'm tryna catch a pokemon""

bae: ""i'm horny tho""

me: ""bitch it's a fucking mewtwo""",bae come im tryna catch pokemon bae im horny tho bitch fuck mewtwo
3,0,3,0,1,RT @TheRealIceTre: hot pockets &gt; hoes,hot pocket gt hoe
3,0,3,0,1,RT @TheRealKeyvone: Karma is a bitch,karma bitch
3,0,3,0,1,RT @TheRealMFast: I wish a bitch would &#128544;&#128556;&#128548;&#128298;&#128299; http://t.co/jSnDXuyPdN,wish bitch httpt.cojsndxuypdn
3,0,3,0,1,RT @TheRealMFast: Niggas cheat on the most loyal most beautiful women with fucking trash,niggas cheat loyal beautiful women fuck trash
3,0,0,3,2,RT @TheRealMugatu: @Deet02 @MikeNapoli25 @954Nole do I remember a game winning jack to right last summer at Yankee stadium that started a p&#8230;,remember game win jack right summer yankee stadium start p
3,0,3,0,1,RT @TheRealTenski: When I die take my casket to the club so bitches can twerk on it I'm putting the fun back in funeral,die casket club bitch twerk im put fun funeral
3,0,3,0,1,"RT @TheReal_Salmon: Snail hoe: my parents just left, they gonna be gone for 15 mins..

Snail: ok ?

Snail hoe: Im horny af

Snail:... http:&#8230;",snail hoe parent just leave gonna go mins.. snail ok snail hoe im horny af snail... http
3,0,1,2,2,RT @TheRisingStar23: Shy Glizzy Decent Af,shy glizzy decent af
3,0,2,1,1,"RT @TheRoachDean: ""@SO_GALACTIC: ""@Toodangerous_: &#8220;@SO_GALACTIC Gummy worms? https://t.co/TyXhQzqnqr&#8221;"" ............"" that bitch is a beast",gummy worm httpst.cotyxhqzqnqr ............ bitch beast
3,0,1,2,2,"RT @TheRoot: Don Lemon gets called an Uncle Tom, doesn't like it: http://t.co/eV4xgI5Pgc http://t.co/i6Xs8HCnrb",don lemon get call uncle tom doesnt like httpt.coev4xgi5pgc httpt.coi6xs8hcnrb
3,0,3,0,1,RT @TheSchwagQueen: Niggas be in your messages like &#128536;&#128141;&#128149;&#128166;&#128272; &amp; be on Twitter like fuck bitches &#9994;&#128299;&#128184;Come on nigga which one you gone be Drake or&#8230;,niggas message like amp twitter like fuck bitch come nigga go drake
3,0,3,0,1,RT @TheSeanyV: I didn't pull bitches in elementary school. My parents couldn't afford the 64-count color box with the sharpener on the back&#8230;,didnt pull bitch elementary school. parent afford count color box sharpener
3,0,3,0,1,RT @TheSexFacts101: Fucking over your guaranteed pussy trying to get some more pussy will end you up with no pussy!,fuck guarantee pussy try pussy end pussy
3,0,0,3,2,"RT @TheStrangeLog: Nerf the hell out of birds, they no longer attack you at long range, lower damage, don&#8217;t follow you forever.",nerf hell bird longer attack long range lower damage don t follow forever.
3,0,3,0,1,RT @TheSuperNegro_: Can't believe you bitches find this remotely appealing. http://t.co/TKwwapczGr,believe bitch remotely appealing. httpt.cotkwwapczgr
